account_id,balance,credit_card,avg_spend,loan_status,hasInsurance,Dormant
1158,41651.4,-1,1680.21,-1,0,0
2713,54374.0,-1,1925.06,-1,0,0
740,22730.5,-1,1788.89,-1,0,0
493,35060.9,classic,6210.83,-1,0,0
2067,86927.7,-1,2393.33,-1,0,0
3804,39897.5,-1,5411.73,A,0,0
4259,59418.9,-1,7648.29,A,0,0
2886,16836.1,-1,2123.34,-1,0,0
761,69228.8,-1,1660.0,-1,0,0
1918,20922.1,-1,2332.5,-1,0,0
3036,16078.3,-1,6786.64,-1,0,0
3259,51704.1,classic,904.93,-1,0,0
4408,30220.9,-1,9818.71,-1,0,0
2009,58897.2,classic,5514.75,-1,0,0
1194,80671.7,junior,5917.72,-1,0,0
3718,41168.6,-1,1134.28,-1,0,0
3201,62750.7,-1,2458.92,-1,0,0
460,43381.7,-1,1988.94,-1,0,0
784,21655.8,-1,3869.57,-1,1,0
3714,80452.2,classic,4860.0,-1,1,0
2154,15918.6,-1,1055.26,-1,0,0
1256,38910.5,-1,3119.6,A,0,0
1353,40673.5,-1,4132.43,-1,0,0
1820,29686.4,-1,5527.57,-1,0,0
2494,55078.8,-1,7029.86,-1,1,0
2399,37673.3,-1,2737.78,-1,0,0
343,18456.6,-1,1292.55,-1,0,0
575,28892.3,-1,2474.95,-1,0,0
900,22847.4,-1,3153.98,-1,0,0
1467,77758.0,classic,6187.28,-1,0,0
31,13312.9,-1,13166.99,-1,0,0
1375,84826.0,-1,4842.32,A,0,0
1371,25696.6,-1,1614.78,-1,0,0
844,61749.0,classic,10577.88,-1,0,0
908,19861.3,-1,2105.1,-1,0,0
3134,71929.0,-1,5531.87,-1,0,0
2092,107414.2,-1,8498.43,-1,0,0
3747,17077.6,-1,2266.65,A,1,0
277,90297.0,classic,9412.41,-1,0,0
3595,29928.6,-1,3756.85,-1,0,0
2511,43575.1,-1,3293.8,-1,0,0
1388,63399.6,classic,9626.7,-1,0,0
4245,55310.2,junior,5050.97,-1,0,0
3838,49245.0,-1,5334.63,-1,0,0
543,16393.5,-1,810.74,-1,1,0
3653,81571.9,-1,4833.37,-1,0,0
524,92232.8,-1,5684.6,-1,0,0
82,83928.8,-1,12599.66,-1,0,0
3912,42383.4,-1,1373.46,-1,0,0
1949,39859.2,-1,2062.19,-1,1,0
1865,21833.4,-1,1678.67,-1,0,0
451,16783.4,-1,1917.86,-1,0,0
50,86128.7,-1,3520.72,-1,0,0
1184,94799.7,-1,11476.62,-1,0,0
363,103496.4,classic,11921.43,-1,0,0
2454,35955.5,-1,3204.56,-1,0,0
2847,48770.4,-1,2695.58,-1,0,0
2740,23666.9,-1,8840.69,-1,0,0
1871,28400.1,-1,7645.27,-1,0,0
8405,42279.2,-1,3641.1,C,1,0
266,75022.5,classic,14268.96,-1,0,0
1879,16732.8,-1,765.49,-1,0,0
2259,16748.4,-1,1466.77,-1,0,0
609,26136.4,-1,557.17,-1,0,0
9750,109125.7,-1,8849.12,D,0,0
2375,94298.0,-1,5379.19,-1,0,0
216,20686.5,-1,1450.06,-1,0,0
56,57568.1,-1,4869.54,-1,0,0
7824,28779.7,-1,6941.25,B,0,0
649,52133.4,-1,9558.15,-1,0,0
2996,65272.8,-1,2258.52,-1,1,0
1509,17093.6,-1,3558.07,-1,0,0
2170,78047.2,classic,9267.22,-1,1,0
2001,86494.7,classic,9949.06,-1,0,0
2903,21064.3,-1,6983.33,-1,0,0
3717,27680.2,-1,5402.32,-1,0,0
4195,49498.7,-1,12915.49,-1,0,0
2496,20778.7,-1,2618.11,C,0,0
9583,66508.2,-1,10459.62,A,0,0
3636,63862.5,-1,2410.3,-1,1,0
1826,45910.1,classic,6114.34,-1,0,0
2227,54972.6,classic,10397.73,A,0,0
2749,98505.4,junior,11868.65,-1,0,0
535,40388.1,-1,3991.26,-1,1,0
4066,37372.5,classic,7264.88,-1,0,0
2662,29397.3,-1,1855.27,-1,0,0
1053,35862.8,-1,2373.67,-1,0,0
11333,58319.0,-1,7805.61,-1,0,0
1838,58445.7,-1,8370.87,-1,0,0
3037,6027.1,-1,6830.11,D,0,0
3372,87890.7,classic,7219.94,-1,0,0
985,20891.5,-1,1103.34,-1,0,0
6924,41267.3,junior,5127.32,C,0,0
3484,63774.1,classic,7062.46,-1,0,0
700,51082.0,-1,1299.89,-1,0,0
3289,58020.9,-1,2934.68,-1,0,0
2638,86522.9,classic,3719.9,-1,1,0
8316,121828.0,-1,9309.34,A,0,0
1634,100512.1,classic,4984.75,-1,0,0
4825,21600.7,-1,3323.52,A,0,0
3650,39629.6,-1,3656.28,-1,0,0
10942,48417.2,-1,11626.1,C,0,0
2922,18791.8,-1,10753.23,-1,0,0
693,18206.5,-1,5242.45,-1,0,0
2260,-2824.5,-1,3060.14,-1,0,0
538,24043.2,-1,1458.2,-1,0,0
548,16686.1,-1,1418.13,-1,0,0
941,25573.8,-1,2266.75,-1,0,0
2155,15356.3,-1,910.54,-1,0,0
4519,57589.9,-1,1747.37,-1,0,0
3539,39845.4,-1,2922.76,-1,0,0
6511,9534.7,-1,10163.31,-1,0,0
2569,22569.7,-1,1433.41,-1,0,0
43,60766.5,junior,6652.92,-1,0,0
1047,33084.6,-1,2296.07,-1,0,0
3479,61398.9,-1,3419.98,-1,0,0
2868,28001.9,-1,1676.27,-1,0,0
4328,12043.3,-1,2537.28,-1,0,0
5628,40557.8,-1,4052.64,C,0,0
3160,95155.0,classic,5964.7,-1,0,0
1856,30876.1,-1,834.2,-1,0,0
154,92359.8,-1,3662.8,-1,0,0
3030,24550.4,-1,728.9,-1,0,0
1938,67291.7,-1,6620.47,-1,0,0
1870,57455.3,classic,9533.82,-1,0,0
3275,21634.3,-1,1796.12,-1,0,0
8492,79275.9,classic,2753.4,C,0,0
10093,55178.2,-1,6186.67,A,1,0
3805,41878.9,-1,3586.78,-1,0,0
200,98905.5,classic,3657.48,-1,0,0
2471,55628.3,classic,6998.88,-1,1,0
352,19997.7,-1,1339.23,-1,0,0
1291,22887.6,-1,1106.49,-1,0,0
161,14836.9,-1,1174.65,-1,0,0
711,36195.0,-1,3213.28,-1,0,0
964,48393.1,-1,2586.18,-1,0,0
1012,43348.7,-1,4948.84,A,0,0
4276,93934.2,-1,10930.56,-1,0,0
901,43560.1,-1,1312.44,-1,0,0
7765,54416.4,-1,7321.44,A,0,0
90,24126.6,-1,4057.21,-1,1,0
5574,57219.8,-1,9669.25,A,0,0
741,56589.1,-1,3187.98,-1,0,0
2819,60104.9,-1,3886.94,-1,0,0
478,92283.0,classic,7371.02,-1,0,0
2615,62753.3,-1,4396.01,-1,0,0
3503,84220.7,classic,7121.85,-1,0,0
3921,32417.0,-1,10845.3,-1,0,0
662,18086.3,-1,2093.46,-1,0,0
2654,18168.5,-1,1872.92,-1,0,0
9627,77031.5,-1,11130.39,C,0,0
2470,44461.2,-1,3614.69,-1,1,0
427,86880.0,classic,6275.89,-1,0,0
709,58407.6,-1,8115.32,-1,0,0
629,27162.8,-1,1129.19,-1,0,0
2606,30671.2,-1,1094.24,-1,0,0
6738,46885.4,-1,5640.4,A,0,0
2912,58694.2,classic,13096.86,C,0,0
4995,42395.6,-1,7257.06,D,0,0
1022,86837.4,-1,11058.68,-1,0,0
1797,58129.9,classic,3901.24,-1,0,0
3497,83053.4,-1,3558.11,-1,1,0
1848,28199.6,-1,2028.2,-1,0,0
582,21257.0,-1,1520.58,-1,0,0
3167,100113.2,classic,7537.74,-1,0,0
1579,79664.9,classic,3236.72,-1,0,0
610,98511.7,junior,9532.97,-1,0,0
3536,16596.4,-1,1843.17,-1,0,0
1017,47123.9,-1,4736.0,-1,0,0
3017,32446.6,-1,3250.02,-1,1,0
3112,77827.5,junior,7790.77,C,0,0
1360,62722.4,junior,2525.37,-1,0,0
2747,34355.7,-1,2324.7,-1,0,0
9192,35782.8,classic,9876.96,-1,0,0
1398,31997.9,-1,1704.76,-1,0,0
1246,39033.4,-1,1946.59,-1,0,0
1592,86172.2,gold,847.59,-1,0,0
3728,30237.5,-1,4451.5,-1,0,0
4131,81168.9,classic,8987.71,-1,0,0
377,104528.8,classic,11804.07,-1,0,0
1911,33684.5,-1,6033.69,-1,0,0
635,7481.8,-1,5608.98,-1,1,0
3625,17854.9,-1,1648.21,-1,0,0
3425,63247.0,-1,1315.12,-1,0,0
1327,19325.1,-1,2272.67,-1,0,0
8776,85738.5,-1,3477.64,C,0,0
2798,31138.1,-1,5375.42,-1,0,0
2401,42268.5,-1,1962.51,-1,0,0
3612,75731.7,-1,2660.01,-1,1,0
4580,42498.3,classic,8372.1,A,0,0
3226,25809.5,-1,1351.16,-1,0,0
7523,33386.3,-1,5124.15,A,0,0
3533,29297.3,-1,1276.79,-1,0,0
422,76669.9,classic,9438.54,-1,0,0
3608,39044.7,-1,5115.26,C,0,0
1105,43621.1,-1,2317.89,-1,0,0
2596,27471.3,-1,1103.84,-1,0,0
9006,77150.7,-1,8616.02,C,0,0
3579,76907.5,-1,6529.88,-1,0,0
710,25246.9,-1,1642.92,-1,0,0
7546,17114.3,-1,3422.43,A,1,0
1766,45731.1,classic,2854.47,C,1,0
1292,76971.2,-1,2173.41,-1,1,0
3797,32118.6,-1,2045.0,-1,0,0
3478,38813.1,-1,2615.84,-1,0,0
8899,64470.7,-1,7857.27,C,0,0
1975,24930.4,-1,2369.94,-1,1,0
3049,62963.2,-1,1062.15,-1,0,0
3730,60883.7,-1,1475.37,-1,0,0
1714,30506.4,-1,1555.6,-1,0,0
518,18249.4,-1,1463.18,-1,0,0
6321,19268.6,-1,9538.99,-1,0,0
3926,47488.0,-1,1527.13,-1,0,0
1878,2641.4,-1,6956.07,-1,0,0
3712,18740.1,-1,1999.56,-1,0,0
2030,76928.3,-1,6952.9,-1,0,0
3869,115662.8,classic,11950.37,-1,0,0
1908,19182.5,-1,1963.67,-1,0,0
3142,23656.8,-1,1370.61,-1,0,0
1301,16969.9,-1,3374.61,-1,0,0
3288,18232.4,-1,1662.86,-1,0,0
318,36592.9,-1,2060.88,-1,0,0
3336,15797.6,-1,2037.66,-1,0,0
1653,74267.5,-1,7416.92,-1,0,0
577,80483.7,gold,3231.91,-1,0,0
2960,35956.4,-1,4448.39,-1,0,0
2267,62073.9,-1,6814.87,-1,0,0
1989,28740.1,-1,1372.13,-1,0,0
1352,63418.1,-1,4041.13,-1,1,0
851,4472.7,-1,6688.93,-1,0,0
716,67140.9,classic,7032.46,-1,0,0
3555,47620.2,-1,6766.39,-1,0,0
6,47668.0,-1,2040.47,-1,0,0
1828,64383.7,-1,6565.1,-1,1,0
1333,25174.8,-1,3214.61,-1,0,0
11359,75200.4,classic,5191.55,A,0,0
3457,26376.9,-1,1495.57,-1,0,0
2627,22635.9,-1,1215.12,-1,0,0
2025,44338.6,-1,4961.32,-1,0,0
3975,22846.5,-1,1075.03,-1,0,0
2905,59374.8,-1,4751.65,-1,0,0
3827,42918.8,-1,3612.66,-1,0,0
939,21174.0,-1,1013.48,-1,0,0
1421,65484.6,-1,2372.67,-1,0,0
1934,75526.3,-1,2115.15,-1,1,0
3878,22635.7,-1,757.55,-1,1,0
2363,29192.8,-1,1598.56,-1,0,0
1559,54292.6,classic,6557.76,-1,0,0
2195,85547.8,classic,6139.08,-1,0,0
1205,33386.5,-1,1557.5,-1,0,0
2059,36944.4,junior,4398.94,-1,0,0
2333,24552.2,-1,2952.3,-1,0,0
3074,33723.1,-1,10126.33,-1,0,0
2840,40104.1,-1,8448.76,-1,0,0
2430,62258.7,-1,3902.29,-1,0,0
2463,50501.7,-1,4906.58,-1,0,0
3860,33202.8,-1,4557.77,-1,0,0
2788,16625.1,-1,4620.79,-1,0,0
8127,106119.3,classic,9559.45,A,0,0
596,87915.1,classic,7238.21,-1,0,0
3622,35265.1,-1,6735.12,-1,0,0
1312,31574.7,-1,1658.58,-1,0,0
2742,32584.0,classic,3574.73,-1,0,0
654,44405.1,-1,1864.7,-1,0,0
4283,100638.1,classic,8037.42,-1,0,0
2924,34616.7,-1,3959.98,-1,0,0
3756,69958.3,classic,9995.09,-1,0,0
2790,62381.8,-1,4956.55,-1,0,0
67,39709.5,-1,7663.33,A,0,0
2949,15553.1,-1,1407.64,-1,0,0
3849,74658.4,-1,4669.2,-1,0,0
5422,36830.3,-1,6446.93,C,1,0
988,33193.8,-1,1911.5,-1,0,0
3058,62491.5,-1,7413.7,-1,0,0
1958,45958.7,-1,1836.99,-1,0,0
1441,42468.0,-1,1632.19,-1,0,0
1109,63567.0,-1,6795.57,-1,0,0
2536,28515.0,-1,1874.56,-1,0,0
1295,17831.3,-1,2001.59,-1,0,0
3419,16375.2,-1,2468.11,-1,1,0
1993,51911.2,-1,7304.44,B,0,0
1076,83637.5,-1,2800.51,-1,0,0
960,78486.1,classic,7311.5,C,0,0
201,43995.2,-1,4516.87,-1,0,0
1168,17927.9,-1,1686.49,-1,1,0
2365,30708.9,-1,1642.09,-1,0,0
973,24105.5,-1,1960.66,-1,0,0
3663,46063.9,classic,6832.34,-1,0,0
3576,30728.6,-1,923.68,-1,0,0
4082,85116.2,-1,8436.24,-1,0,0
2541,67714.4,-1,2653.78,-1,1,0
4476,24909.2,-1,2499.16,A,1,0
2572,91529.7,-1,11311.96,C,0,0
2377,22686.2,-1,1050.75,-1,0,0
1554,56717.9,classic,4921.99,-1,0,0
5632,48404.8,-1,11511.87,C,0,0
940,109138.5,gold,10042.72,C,0,0
1583,67094.7,-1,9305.8,D,0,0
2218,81658.7,classic,10505.35,C,0,0
1708,29823.7,-1,3782.59,-1,0,0
449,14879.5,-1,1147.64,-1,0,0
2044,68369.0,classic,5679.34,-1,0,0
11186,84779.6,junior,8706.27,C,0,0
29,37551.4,-1,3461.39,-1,1,0
3752,89291.8,-1,3799.71,A,0,0
2028,49858.9,-1,10613.92,-1,0,0
1294,60080.1,-1,3497.7,-1,0,0
106,64941.3,classic,4890.26,-1,0,0
2707,48451.3,classic,6410.52,-1,0,0
2027,32793.2,-1,1766.25,-1,0,0
3369,53995.0,-1,1499.42,-1,0,0
9731,18842.3,-1,3919.23,A,0,0
1578,51155.6,-1,1196.68,-1,0,0
8411,32572.6,-1,4815.98,C,0,0
1919,107651.7,classic,5713.69,-1,0,0
1307,12733.1,-1,2221.16,-1,0,0
2121,24372.9,-1,5571.11,-1,0,0
1436,50407.2,-1,1854.49,-1,0,0
3489,46381.1,-1,4029.99,A,0,0
3348,70458.8,-1,5197.33,-1,0,0
2809,26708.5,-1,3646.85,-1,0,0
3364,88928.9,-1,8149.15,-1,0,0
2546,12122.7,-1,3658.06,-1,1,0
2343,44533.1,-1,3270.3,A,0,0
594,23726.9,-1,980.24,-1,0,0
4434,71576.0,-1,12026.82,-1,0,0
359,24504.2,-1,2037.08,-1,0,0
3279,22685.0,junior,10025.78,-1,0,0
1011,56593.8,-1,4495.6,C,0,0
8856,138317.2,gold,9240.46,-1,0,0
2808,60727.2,-1,3952.53,-1,0,0
5357,86564.9,classic,3724.25,-1,0,0
775,85125.2,-1,4449.94,-1,0,0
2524,25761.6,-1,1936.44,-1,0,0
3903,50748.5,-1,5027.66,-1,0,0
802,44912.1,-1,1495.89,-1,0,0
3567,35668.8,-1,6514.83,-1,0,0
68,97117.5,gold,5121.7,-1,1,0
1417,102352.6,gold,6553.13,-1,0,0
3643,31800.0,-1,1390.0,-1,0,0
10728,26893.3,-1,4064.41,C,0,0
2384,68155.4,-1,17806.98,-1,0,0
1835,91379.0,classic,3799.33,-1,0,0
3621,21132.8,-1,3065.61,-1,0,0
1394,66187.9,-1,1390.36,-1,0,0
3006,17983.6,-1,2060.54,-1,0,0
2322,16987.7,-1,4382.62,A,1,0
1331,19021.8,-1,3053.16,-1,0,0
2355,102244.5,-1,13506.92,-1,0,0
3482,15617.3,-1,1685.84,-1,0,0
4503,74433.6,junior,10843.41,C,0,0
2077,67648.8,-1,1826.1,-1,0,0
685,81564.8,classic,11596.49,-1,0,0
2163,54302.4,-1,4316.76,-1,0,0
2239,61731.0,-1,3374.97,-1,0,0
1706,53927.5,-1,1127.51,-1,0,0
7795,73183.4,gold,11567.47,C,0,0
3128,65842.4,-1,2542.5,-1,0,0
2978,12545.7,-1,2065.89,-1,0,0
3141,101775.6,-1,5347.62,-1,0,0
3250,19940.1,-1,1630.94,-1,0,0
1955,18288.2,-1,971.46,-1,0,0
5650,42775.1,-1,5436.76,A,0,0
3641,27608.3,-1,1001.03,-1,0,0
2923,15250.9,-1,1478.49,-1,0,0
8092,13814.0,-1,2803.36,C,0,0
2421,51846.9,classic,627.27,-1,1,0
1437,22467.2,-1,632.11,-1,1,0
756,87421.2,junior,1233.33,-1,0,0
3244,18006.8,-1,777.14,-1,0,0
10630,36728.8,-1,4591.41,A,0,0
3981,13775.6,-1,701.6,-1,0,0
3812,46327.1,-1,1432.8,-1,0,0
4368,49112.7,classic,4053.53,-1,0,0
2729,81794.5,-1,3926.41,-1,0,0
2446,55927.8,-1,3512.42,-1,0,0
839,67231.5,classic,7591.36,-1,0,0
1625,26294.2,-1,2118.49,-1,1,0
2563,44593.7,-1,2269.9,-1,0,0
1414,37587.8,-1,3162.4,-1,1,0
7562,79314.2,-1,9407.72,C,0,0
2185,30222.6,-1,1538.97,-1,0,0
1446,93765.5,junior,4770.83,-1,0,0
915,81327.2,-1,8252.58,C,0,0
3777,27071.1,-1,658.96,-1,0,0
2414,18618.1,-1,741.48,-1,0,0
9814,81129.8,gold,8970.44,A,0,0
2681,95252.7,gold,6185.21,-1,0,0
484,24454.1,-1,1618.07,-1,1,0
217,24285.4,-1,3726.29,-1,0,0
9030,58224.7,-1,3579.66,C,0,0
2352,63982.3,-1,3266.6,C,1,0
1526,80730.5,classic,2493.53,-1,0,0
3841,36925.8,-1,1101.15,-1,0,0
270,89226.8,gold,7029.74,-1,0,0
1914,79418.1,junior,1865.59,-1,0,0
2054,53694.8,classic,4152.12,-1,1,0
2111,107270.3,classic,11354.37,-1,0,0
1769,18464.2,-1,2557.29,-1,0,0
2663,33204.7,-1,1892.36,-1,0,0
4103,89467.4,-1,12834.24,-1,0,0
5735,89024.8,-1,7871.84,D,0,0
3362,29317.1,-1,3385.7,-1,0,0
2755,16722.1,-1,1430.08,-1,0,0
3235,95598.7,classic,5302.01,-1,0,0
795,75695.3,-1,2058.61,-1,0,0
1548,22113.6,-1,1130.97,-1,0,0
650,27458.4,-1,1816.27,-1,0,0
11042,45773.5,classic,7783.36,A,0,0
3421,67367.3,-1,5218.89,-1,0,0
1112,84478.1,classic,6833.95,-1,0,0
3583,26330.4,-1,1751.95,-1,0,0
4001,13767.2,-1,2045.45,-1,0,0
393,32521.9,classic,6233.86,-1,0,0
2718,19639.7,-1,2657.27,-1,0,0
1496,34537.3,-1,3069.02,-1,1,0
2968,40296.8,classic,8228.84,-1,0,0
1889,41574.9,-1,1713.71,-1,0,0
789,20756.5,-1,1478.64,C,0,0
7614,56197.3,classic,10253.63,C,0,0
8159,58866.4,-1,2293.28,A,0,0
2151,37965.2,-1,2223.94,-1,1,0
3865,33182.1,-1,6204.41,-1,0,0
4109,32965.7,-1,3022.12,-1,0,0
515,20831.0,-1,1519.68,-1,0,0
3817,28077.5,-1,3239.87,-1,0,0
2268,74334.4,-1,5794.98,C,0,0
388,99933.8,classic,3541.14,-1,0,0
3623,14559.6,-1,1200.67,-1,0,0
1967,27814.0,-1,10080.16,C,0,0
4727,74066.4,-1,6485.13,A,0,0
3466,105686.9,-1,4286.83,-1,1,0
3297,41330.6,-1,6376.96,-1,0,0
607,14757.3,-1,1076.59,-1,0,0
1858,24690.3,-1,1987.48,-1,0,0
3978,42488.8,-1,4337.61,-1,1,0
70,42423.1,-1,3030.55,-1,0,0
781,13526.1,-1,988.92,-1,0,0
10884,83328.6,-1,3722.79,C,0,0
2688,14969.6,-1,1574.46,-1,0,0
1772,76546.3,-1,9948.11,C,0,0
2490,68229.1,-1,3151.4,-1,0,0
2047,43324.4,-1,1506.9,-1,0,0
3839,77093.3,classic,10376.79,-1,0,0
1633,17588.4,-1,1617.87,-1,0,0
763,40756.2,-1,3838.36,-1,0,0
4161,75306.7,classic,4109.82,-1,0,0
2431,56580.5,-1,1528.25,-1,1,0
3753,48399.4,-1,1485.5,-1,0,0
1778,74649.3,classic,4224.57,-1,0,0
2911,67725.8,-1,2456.85,-1,1,0
3710,17678.0,classic,3574.75,-1,0,0
1702,27452.3,-1,2712.41,-1,0,0
3737,40682.3,-1,1560.43,-1,0,0
190,69474.4,-1,2876.42,-1,1,0
2865,27594.2,-1,2101.37,-1,1,0
3014,31665.5,junior,11394.96,-1,0,0
2680,48613.7,-1,4561.35,-1,0,0
1129,60961.5,-1,5428.26,-1,0,0
3233,78963.9,-1,8732.64,-1,0,0
1287,51541.0,-1,3682.48,-1,1,0
9897,45652.2,-1,3443.07,A,1,0
30,44155.3,-1,15244.49,-1,0,0
2367,57085.1,-1,4784.85,-1,0,0
3826,57024.5,-1,2589.63,-1,0,0
376,68647.4,-1,6780.79,-1,0,0
1108,56428.5,classic,1065.68,-1,0,0
108,56976.3,classic,5019.89,-1,0,0
1802,15278.3,-1,1229.11,-1,0,0
3230,107612.1,-1,8684.61,C,0,0
3989,22693.1,-1,1566.84,-1,0,0
2723,31154.8,-1,2954.9,-1,0,0
7859,124542.5,gold,9503.38,A,0,0
7606,35493.8,-1,7122.65,C,0,0
158,17265.4,-1,7065.47,-1,0,0
6397,70147.4,-1,4278.23,C,0,0
150,19767.4,-1,2300.99,-1,0,0
3402,109411.3,-1,8869.91,-1,0,0
2810,31838.9,-1,2079.39,-1,1,0
586,22608.3,-1,2893.99,-1,0,0
1261,92266.8,classic,6164.77,-1,0,0
2856,32379.4,-1,4397.05,-1,0,0
288,25418.4,-1,1317.04,-1,0,0
3750,60005.7,-1,5542.08,-1,0,0
1174,81298.2,-1,4001.37,-1,1,0
1306,39338.4,-1,3222.05,-1,1,0
5541,65176.8,-1,1822.7,C,0,0
1,13466.5,-1,1320.1,-1,0,0
981,104434.9,classic,5032.24,-1,0,0
767,20407.6,-1,3043.3,-1,1,0
608,23776.8,-1,1557.14,-1,0,0
1757,44883.1,-1,14070.25,-1,0,0
6609,99984.0,-1,5453.23,B,0,0
870,21327.5,-1,2494.25,-1,0,0
227,85194.5,classic,12738.62,-1,0,0
568,65405.4,-1,4536.23,-1,0,0
1254,96054.4,-1,10589.36,-1,0,0
1540,99431.5,-1,5146.36,-1,0,0
1692,18630.8,-1,6829.83,-1,0,0
1249,57504.7,-1,811.71,-1,1,0
95,80441.6,classic,8814.27,-1,0,0
1561,45750.5,-1,1112.85,-1,0,0
2540,43789.5,junior,2636.55,-1,0,0
248,35332.8,-1,9778.49,-1,0,0
9493,89702.6,-1,4832.65,C,0,0
5126,21359.9,-1,2184.96,C,0,0
231,17145.6,-1,930.49,-1,0,0
2203,19609.6,-1,1834.26,-1,0,0
6910,69026.0,junior,11023.34,-1,0,0
1986,46609.1,-1,3548.1,-1,0,0
2839,37566.8,-1,3368.71,-1,1,0
1479,15014.3,-1,1183.77,-1,0,0
3147,63599.7,-1,2072.37,-1,1,0
6289,73347.3,-1,9791.98,C,0,0
1590,33076.5,-1,2104.12,-1,1,0
7418,16648.0,-1,4149.25,B,0,0
19,10840.1,-1,5068.43,B,0,0
842,17883.6,-1,1815.02,-1,0,0
1821,30636.0,-1,6629.18,-1,0,0
206,35408.0,-1,1900.32,-1,0,0
3109,-4259.0,-1,4603.57,-1,0,0
7815,23723.5,-1,5167.84,A,1,0
7136,30364.0,-1,5058.48,C,1,0
1228,38195.7,-1,1461.66,-1,0,0
893,91227.3,-1,7895.12,-1,0,0
3702,79849.8,-1,5189.59,-1,0,0
4852,22870.2,-1,3281.1,C,0,0
2750,43721.2,-1,1756.92,-1,0,0
1046,38704.5,-1,3553.79,-1,0,0
3729,16069.5,-1,1561.2,-1,0,0
1862,75553.3,classic,9418.59,C,0,0
1309,30060.9,classic,11411.61,-1,0,0
1315,20038.2,-1,2038.17,-1,1,0
3321,40445.7,-1,3031.15,-1,0,0
3231,25603.7,-1,1783.04,-1,0,0
5724,62314.9,-1,3603.86,C,1,0
3823,31962.2,-1,3263.97,-1,0,0
2726,77232.4,gold,6187.41,-1,0,0
1038,21963.9,-1,759.38,-1,0,0
7861,90366.2,classic,2558.95,A,1,0
819,61704.6,classic,7103.98,-1,0,0
455,30696.3,-1,4270.87,-1,0,0
3930,50460.1,-1,5867.12,-1,0,0
4423,68846.2,classic,5457.91,A,0,0
267,16940.3,-1,1586.82,-1,0,0
922,62816.2,-1,1297.94,-1,1,0
3735,15388.0,classic,9864.82,-1,0,0
3449,51167.5,junior,1908.76,-1,0,0
2751,50528.3,-1,1746.21,-1,0,0
404,74016.9,classic,6118.06,-1,0,0
2547,89305.5,gold,6961.37,-1,0,0
1248,26137.9,-1,1902.67,-1,0,0
2331,13858.9,-1,870.62,-1,0,0
1010,48576.5,-1,9527.98,-1,0,0
54,26815.6,-1,1057.68,-1,0,0
2364,21101.7,-1,1667.51,-1,0,0
1280,55667.8,-1,1487.19,-1,0,0
2931,26360.5,-1,1484.56,-1,0,0
10351,14960.2,-1,2213.33,C,0,0
3936,17390.6,-1,874.46,-1,1,0
5194,31338.7,-1,8083.13,-1,0,0
3464,56327.6,-1,1983.7,-1,0,0
533,29352.3,-1,2217.8,-1,0,0
3940,51699.6,classic,5749.73,-1,0,0
4538,24354.1,-1,1916.67,-1,0,0
454,31677.1,-1,3042.12,-1,0,0
1183,14390.3,-1,1509.24,-1,0,0
2323,77125.0,-1,6087.73,-1,0,0
463,105340.2,-1,6110.87,-1,0,0
285,101148.6,-1,7697.94,-1,0,0
4105,48592.1,junior,2444.63,-1,0,0
2525,18852.4,-1,2393.01,-1,0,0
6434,38708.1,-1,8118.64,A,0,0
2919,30299.2,-1,4421.08,-1,0,0
1741,33603.8,-1,1525.51,-1,0,0
746,34902.7,-1,1700.38,-1,0,0
256,17041.3,classic,7423.99,-1,0,0
3845,44704.8,-1,7109.74,-1,0,0
4014,68429.8,-1,13624.37,-1,0,0
2178,59210.8,-1,6183.13,-1,0,0
2935,19544.9,-1,989.87,-1,0,0
544,111235.6,classic,5641.95,A,0,0
1720,11400.0,-1,1222.22,-1,0,1
875,43025.3,-1,2039.16,-1,0,0
733,84400.0,-1,11975.54,-1,0,0
3251,35081.7,-1,949.75,-1,0,0
5358,68246.3,-1,6074.58,C,0,0
2521,80355.4,-1,6584.66,-1,0,0
10963,79062.2,-1,8905.8,C,0,0
57,63004.5,-1,5633.5,-1,0,0
4589,16960.0,-1,2239.63,-1,0,0
490,15084.1,-1,1030.2,-1,0,0
3386,8839.1,junior,10081.96,-1,0,0
8998,-10546.5,-1,8324.85,-1,0,0
11349,33977.9,-1,8975.74,C,0,0
2969,37700.0,-1,1546.67,-1,0,0
1530,18119.3,-1,2039.68,-1,0,0
1642,14933.2,-1,2028.4,-1,0,0
6358,36829.3,-1,8153.24,C,0,0
10001,78919.8,-1,4298.91,C,0,0
3186,52446.3,-1,5665.56,-1,0,0
1059,14077.6,-1,825.35,-1,0,0
3624,16617.0,-1,9169.47,-1,0,0
1974,16325.1,-1,1706.25,-1,0,0
2559,56254.9,-1,3644.48,-1,0,0
11069,117210.5,-1,6307.92,C,0,0
3874,53948.6,-1,3179.52,-1,0,0
3520,43417.1,-1,6374.1,-1,0,0
2018,18120.5,-1,2067.37,A,0,0
2877,51611.4,classic,11230.42,-1,0,0
2642,3974.8,-1,2634.87,-1,1,0
553,41620.2,junior,2077.22,-1,0,0
1092,20064.2,junior,3635.62,-1,0,0
471,49866.6,classic,1725.2,-1,1,0
53,15130.3,-1,1568.13,-1,0,0
1413,33180.7,-1,2995.84,-1,1,0
5774,53225.4,-1,4056.66,A,0,0
3392,39654.4,-1,3324.1,-1,0,0
